Location ID,Date,Card Type,Exp Type,Gender,Amount,Age
127,29-Dec-19,Gold,Fuel,F,128365,33
397,07-Sep-21,Gold,Entertainment,F,96505,82
9,31-Jul-19,Silver,Fuel,M,118233,79
397,14-Jan-21,Platinum,Fuel,F,269198,58
127,10-Nov-20,Signature,Medical,M,60529,51
72,11-Feb-21,Signature,Entertainment,M,104521,35
72,26-Feb-21,Gold,Food,M,9055,18
397,27-Aug-19,Silver,Medical,F,21018,23
127,09-Sep-21,Silver,Grocery,F,25623,65
72,03-Nov-19,Gold,Grocery,M,295939,56
397,21-Mar-21,Gold,Fuel,M,288296,45
397,05-Sep-21,Gold,Medical,F,284757,79
72,27-Aug-20,Gold,Fuel,F,133110,83
72,23-Feb-21,Platinum,Fuel,F,195112,61
397,25-Jul-21,Platinum,Food,M,23169,82
397,02-Nov-21,Platinum,Medical,F,261933,37
9,06-Jun-21,Gold,Grocery,M,177054,17
9,01-Mar-22,Platinum,Food,F,142069,26
127,27-May-21,Silver,Entertainment,M,283974,86
72,10-Apr-21,Gold,Food,F,46115,44
127,27-Oct-21,Platinum,Fuel,F,191946,29
72,23-Jun-20,Signature,Entertainment,M,145964,88
9,09-Mar-21,Silver,Fuel,M,272331,78
9,27-May-21,Signature,Food,F,33931,39
397,14-Mar-22,Signature,Fuel,F,78784,79
127,17-Jun-22,Platinum,Medical,M,13706,41
72,23-Aug-21,Signature,Grocery,F,107300,35
397,15-Oct-20,Gold,Entertainment,M,56258,66
9,05-Oct-20,Gold,Food,F,123759,50
9,12-Apr-21,Gold,Food,F,168609,29
9,30-Aug-19,Silver,Grocery,F,166579,27
127,14-Dec-21,Silver,Food,F,106267,54
397,25-Jun-20,Signature,Grocery,F,270228,67
9,24-Aug-19,Silver,Fuel,F,129585,23
127,24-Aug-20,Signature,Food,F,277149,69
397,17-Feb-21,Silver,Entertainment,F,61674,47
72,23-May-20,Signature,Medical,F,240455,15
127,15-Mar-22,Silver,Grocery,M,204389,78
9,31-Oct-20,Gold,Fuel,F,237631,70
397,14-Jul-20,Signature,Fuel,F,154002,61
72,07-Feb-21,Silver,Entertainment,F,40301,36
9,10-May-20,Gold,Grocery,F,266366,54
397,23-Jan-22,Platinum,Medical,F,294693,77
72,31-Oct-19,Gold,Entertainment,M,167524,76
9,05-Nov-20,Gold,Entertainment,M,186506,86
72,28-Oct-21,Platinum,Grocery,F,195816,56
72,07-Apr-20,Platinum,Grocery,F,177096,46
9,16-Apr-21,Signature,Food,F,88919,48
397,16-Sep-21,Signature,Medical,M,11537,15
397,05-Mar-22,Platinum,Grocery,M,88408,31
127,01-Apr-20,Signature,Grocery,M,85228,66
397,18-Jul-20,Platinum,Entertainment,M,33494,89
397,26-Jun-22,Gold,Grocery,F,87298,38
397,22-Dec-19,Platinum,Medical,F,267154,74
127,30-Sep-21,Platinum,Fuel,F,230718,84
397,28-Aug-19,Signature,Food,M,280528,62
9,26-Aug-19,Signature,Food,F,227147,63
9,10-Mar-21,Silver,Fuel,M,229919,82
72,03-Oct-21,Signature,Entertainment,F,227819,25
9,08-Feb-22,Silver,Fuel,F,144708,45
72,08-Jul-20,Gold,Grocery,F,151192,15
397,02-Aug-20,Silver,Grocery,M,2611,34
397,13-Jun-21,Signature,Food,F,263479,53
127,08-Jan-21,Silver,Fuel,F,175964,84
397,13-May-22,Silver,Entertainment,M,150439,53
127,17-Feb-22,Gold,Food,F,247970,42
9,25-Sep-20,Signature,Food,M,124485,71
127,22-May-21,Silver,Fuel,F,269290,40
127,17-Feb-22,Platinum,Fuel,F,110163,52
72,06-Jan-21,Gold,Food,M,293763,57
127,07-Feb-21,Gold,Fuel,M,186697,63
397,22-Dec-19,Gold,Fuel,M,103294,36
127,07-Mar-22,Signature,Medical,M,290277,29
397,28-Dec-20,Signature,Grocery,M,237217,66
127,07-Oct-21,Gold,Fuel,F,290067,78
72,16-May-22,Silver,Food,F,149939,38
72,13-Jun-22,Signature,Medical,F,55218,19
127,14-Feb-22,Gold,Entertainment,F,196777,62
72,27-Sep-20,Gold,Fuel,F,277168,86
72,22-Feb-20,Signature,Grocery,M,204753,28
397,24-Jan-22,Gold,Grocery,M,205350,18
72,24-Apr-22,Platinum,Grocery,F,184552,74
72,10-Sep-21,Signature,Food,F,64351,68
397,25-May-20,Signature,Fuel,M,218496,48
9,15-Feb-20,Silver,Medical,F,292319,36
397,22-Feb-21,Silver,Medical,M,158705,71
127,23-Jun-20,Silver,Medical,F,135331,22
397,12-Aug-20,Platinum,Entertainment,F,289260,17
9,11-Jun-20,Platinum,Fuel,M,284877,78
72,21-May-20,Signature,Fuel,M,184605,44
127,06-Sep-21,Silver,Food,M,36790,56
127,31-May-21,Signature,Food,M,35301,61
72,14-Jul-20,Platinum,Medical,M,156150,32
397,26-Oct-20,Silver,Grocery,F,37757,25
72,24-Aug-20,Gold,Food,F,16818,88
127,14-Nov-20,Gold,Food,M,147521,39
397,29-Apr-21,Signature,Medical,M,86818,37
9,24-May-20,Silver,Food,M,265490,60
72,21-Nov-20,Gold,Entertainment,M,229777,37
397,27-Aug-21,Signature,Medical,M,82346,83
127,10-Jan-20,Signature,Entertainment,M,168989,34
9,10-Nov-19,Platinum,Medical,M,56262,42
127,30-Apr-22,Platinum,Food,M,74638,22
72,24-Apr-22,Gold,Entertainment,F,115516,66
9,05-Mar-20,Gold,Fuel,M,6890,29
9,20-Jun-22,Gold,Medical,M,278819,71
9,30-Oct-19,Signature,Food,F,247360,27
127,18-Mar-21,Signature,Entertainment,F,57527,82
72,22-Oct-21,Gold,Food,M,40576,89
9,30-Sep-19,Gold,Fuel,F,199463,29
397,14-May-21,Platinum,Fuel,F,197119,43
9,06-Mar-21,Platinum,Medical,F,79169,76
397,29-Nov-20,Platinum,Fuel,M,162214,25
127,21-Jun-21,Gold,Entertainment,M,281816,32
127,30-Mar-20,Platinum,Food,F,85969,81
72,28-Apr-21,Gold,Entertainment,M,254142,35
397,26-Jun-20,Platinum,Medical,F,88280,44
9,01-Aug-21,Signature,Grocery,F,148146,31
9,21-Nov-20,Gold,Food,M,260478,51
397,19-Sep-20,Silver,Fuel,M,49091,69
127,11-Aug-21,Gold,Medical,M,15859,57
397,04-Nov-19,Gold,Entertainment,F,259780,25
397,02-Mar-22,Signature,Medical,M,19941,73
9,19-Nov-19,Platinum,Food,M,266068,44
72,13-Dec-19,Signature,Fuel,M,141707,39
397,22-May-20,Gold,Grocery,M,8884,26
397,11-Aug-21,Platinum,Entertainment,M,47437,55
397,06-Jul-21,Gold,Food,M,5088,62
9,16-Oct-21,Silver,Grocery,F,255547,51
72,23-Nov-19,Silver,Grocery,F,204151,76
72,14-Sep-20,Silver,Medical,F,238569,20
127,16-Jan-21,Platinum,Food,M,105722,28
9,22-Mar-22,Signature,Food,F,254110,50
9,29-Apr-21,Platinum,Fuel,F,113412,72
127,10-Oct-20,Signature,Grocery,F,101205,72
397,10-Jun-22,Gold,Fuel,M,134078,73
397,10-Jun-21,Signature,Food,M,163272,28
127,29-May-22,Silver,Medical,F,150996,35
397,02-Jul-22,Silver,Medical,F,238408,80
9,01-Jul-22,Platinum,Food,M,41726,54
72,21-Mar-22,Platinum,Grocery,M,242751,82
9,25-Apr-20,Platinum,Fuel,M,98883,23
72,03-May-20,Signature,Medical,F,139223,57
9,15-Dec-20,Signature,Medical,M,213979,65
72,09-Apr-22,Signature,Food,F,234432,15
9,27-Jul-19,Platinum,Medical,M,287836,63
397,28-Mar-21,Silver,Medical,F,106874,76
9,29-Feb-20,Gold,Food,M,286147,62
127,15-Nov-19,Platinum,Food,F,64262,38
9,02-Apr-20,Platinum,Food,F,268388,40
72,04-Mar-21,Signature,Grocery,M,251929,73
397,06-Feb-21,Gold,Entertainment,F,198865,18
397,30-Jan-21,Gold,Medical,M,27891,51
397,30-Sep-19,Silver,Grocery,M,45204,66
127,18-May-22,Platinum,Medical,F,262226,74
72,11-May-22,Signature,Medical,F,238824,25
127,14-Feb-20,Platinum,Food,M,265715,17
127,11-Jul-21,Silver,Grocery,F,32540,71
397,21-Dec-20,Silver,Grocery,F,223722,66
72,05-Apr-20,Signature,Grocery,M,279250,60
72,08-Dec-21,Signature,Fuel,F,279719,46
127,27-Apr-21,Signature,Medical,M,260397,74
72,18-Mar-22,Silver,Food,F,286523,48
9,02-Nov-21,Platinum,Entertainment,F,115799,82
127,04-Dec-19,Silver,Grocery,M,294487,19
72,11-Jul-21,Gold,Grocery,F,153070,69
72,17-Dec-21,Gold,Medical,M,113493,34
397,24-Nov-19,Platinum,Medical,M,9663,47
127,16-Jul-22,Silver,Medical,M,281848,22
9,29-Mar-20,Silver,Entertainment,M,89433,85
397,15-Jul-22,Silver,Grocery,M,163498,63
397,08-Feb-21,Platinum,Food,M,102352,39
9,27-May-21,Silver,Grocery,F,36371,45
397,05-Jan-22,Signature,Medical,F,203660,42
397,23-Jan-22,Silver,Fuel,F,221358,72
9,12-Aug-19,Silver,Medical,M,47605,76
72,22-Apr-20,Gold,Grocery,F,65007,31
72,06-Jun-22,Platinum,Medical,M,201094,24
397,06-May-22,Signature,Grocery,M,215123,18
72,25-Oct-21,Gold,Grocery,F,270288,52
127,15-Dec-21,Gold,Grocery,M,152952,70
9,19-Sep-20,Platinum,Grocery,F,49633,69
127,12-Jan-20,Platinum,Entertainment,F,10916,42
72,13-Nov-21,Silver,Entertainment,M,141441,24
397,29-Jan-22,Silver,Entertainment,F,32412,81
397,20-May-22,Platinum,Medical,M,56557,65
397,27-Dec-20,Signature,Fuel,F,279948,52
72,02-Jul-21,Signature,Medical,M,58598,76
127,21-Apr-20,Signature,Medical,F,45427,55
9,26-Oct-19,Platinum,Entertainment,M,202255,45
397,29-Sep-20,Platinum,Medical,M,112972,17
9,09-Apr-22,Silver,Medical,F,55596,37
397,22-Feb-20,Gold,Entertainment,M,103068,27
397,26-Nov-19,Silver,Entertainment,F,257454,66
397,08-Mar-20,Gold,Fuel,F,90550,42
397,22-Jan-20,Silver,Medical,F,104891,86
9,12-Aug-20,Signature,Entertainment,F,115565,24
127,17-Jun-20,Silver,Grocery,F,63983,33
9,04-Aug-19,Silver,Food,M,137635,17
72,11-Jul-21,Gold,Medical,F,102405,46
9,28-Feb-22,Silver,Grocery,M,284728,47
127,13-Aug-21,Silver,Food,M,88815,45
397,07-Nov-19,Silver,Medical,F,95384,21
127,09-Oct-20,Gold,Fuel,F,47652,46
397,12-Jun-20,Silver,Medical,F,129659,61
9,26-Sep-21,Signature,Medical,F,14886,83
397,24-May-21,Signature,Entertainment,F,172703,57
9,19-Sep-20,Gold,Entertainment,F,20973,59
127,28-Jun-20,Platinum,Medical,M,187569,43
127,02-May-20,Signature,Grocery,F,129007,86
9,14-Oct-21,Platinum,Entertainment,M,137192,81
127,12-Apr-20,Silver,Entertainment,F,252185,73
127,29-Dec-19,Signature,Food,M,273005,66
127,07-Dec-20,Platinum,Fuel,M,2948,74
127,15-May-21,Signature,Grocery,F,240854,87
9,20-Jul-21,Gold,Grocery,F,132128,22
9,21-Nov-19,Silver,Fuel,M,263893,31
9,11-Sep-21,Platinum,Entertainment,F,290623,74
127,27-Feb-20,Gold,Medical,M,124630,60
72,18-Feb-21,Silver,Food,F,101691,52
397,22-Jun-20,Signature,Entertainment,M,225420,25
9,22-Jun-22,Silver,Entertainment,F,56347,72
72,14-Aug-21,Platinum,Fuel,F,173211,31
9,27-Oct-20,Platinum,Entertainment,M,120125,55
9,12-Apr-22,Gold,Medical,M,98103,30
127,22-Nov-21,Silver,Medical,M,126904,60
397,31-Oct-19,Gold,Grocery,M,289969,43
397,14-Jun-22,Platinum,Grocery,F,100992,62
397,02-May-20,Signature,Food,F,106252,68
72,15-Aug-20,Platinum,Fuel,M,193734,39
72,04-Oct-20,Silver,Medical,F,227283,31
9,08-Feb-21,Gold,Fuel,M,25035,71
72,13-Nov-20,Platinum,Entertainment,F,296589,21
72,06-May-21,Silver,Medical,F,5077,32
72,16-Nov-19,Platinum,Medical,M,190335,47
397,25-Feb-22,Gold,Medical,M,216237,58
397,19-May-21,Platinum,Entertainment,F,296742,35
127,13-Aug-21,Gold,Fuel,F,258244,63
9,17-Aug-19,Platinum,Fuel,M,131090,68
127,22-Feb-20,Silver,Food,F,226158,84
127,21-Jun-21,Silver,Fuel,F,207993,85
9,26-Oct-21,Platinum,Food,F,190487,66
397,24-Dec-19,Signature,Entertainment,M,190672,19
72,10-Dec-19,Silver,Fuel,M,153878,51
9,11-Mar-20,Gold,Food,M,165963,62
9,15-Jan-20,Silver,Food,F,264577,73
397,19-Oct-20,Platinum,Fuel,M,128793,20
127,21-Sep-20,Gold,Medical,F,192900,21
127,04-Feb-20,Silver,Food,F,189914,80
397,14-Apr-20,Platinum,Medical,M,69842,69
9,21-Apr-21,Gold,Food,F,32790,64
127,09-Jan-21,Silver,Food,M,104517,22
72,24-Jul-19,Platinum,Food,M,276188,32
397,06-Aug-21,Signature,Fuel,M,279599,18
397,24-May-20,Gold,Fuel,M,138817,82
127,06-Jul-21,Silver,Medical,M,184400,72
397,29-Sep-20,Silver,Medical,F,48212,63
72,10-Nov-20,Silver,Fuel,M,204438,35
397,30-Jul-20,Signature,Fuel,M,262142,75
72,07-Dec-21,Silver,Food,M,281654,59
397,25-Sep-21,Platinum,Medical,F,30035,53
127,15-Feb-22,Silver,Grocery,F,14374,42
72,09-Dec-21,Signature,Grocery,F,52949,73
72,16-Nov-20,Signature,Fuel,M,19917,64
127,17-Mar-22,Silver,Medical,M,29036,18
127,01-Sep-20,Signature,Entertainment,F,102197,79
72,17-Jul-21,Platinum,Food,M,148861,51
127,12-Oct-19,Platinum,Entertainment,F,268300,36
127,30-Dec-19,Gold,Grocery,M,223303,46
72,10-Apr-21,Gold,Food,M,299162,57
397,04-Aug-19,Gold,Food,F,23783,36
397,11-Oct-21,Gold,Grocery,M,4242,55
127,11-Apr-20,Platinum,Fuel,F,291118,21
127,13-Jan-21,Silver,Food,M,204273,43
9,03-Nov-21,Silver,Food,F,32448,63
9,28-Mar-21,Platinum,Entertainment,F,102638,23
9,30-Jan-21,Gold,Medical,M,225082,89
72,15-Jan-21,Silver,Grocery,F,7700,40
72,14-Jun-21,Silver,Medical,F,242353,35
72,06-Apr-22,Signature,Food,M,113095,28
127,06-Sep-20,Platinum,Fuel,F,26189,25
9,05-Dec-19,Gold,Fuel,F,27494,88
72,28-Apr-22,Signature,Medical,F,55806,18
397,01-May-20,Silver,Food,F,15860,38
9,31-Mar-20,Gold,Grocery,M,29925,62
72,05-Aug-19,Signature,Fuel,F,169283,88
127,31-Aug-21,Platinum,Fuel,M,190130,61
72,30-Oct-21,Gold,Food,F,128446,89
9,27-Nov-20,Signature,Fuel,F,180903,20
397,11-May-21,Gold,Fuel,M,213379,19
72,11-Nov-19,Gold,Entertainment,F,78392,57
127,09-Apr-22,Gold,Fuel,F,21940,29
127,08-Feb-22,Silver,Fuel,F,224058,55
127,24-Oct-19,Silver,Food,M,169077,26
397,07-Jul-20,Gold,Grocery,F,106021,20
397,18-Aug-20,Signature,Fuel,F,283260,53
397,30-Jan-22,Silver,Grocery,M,14222,43
72,10-Sep-20,Silver,Food,F,99215,61
397,07-Feb-21,Gold,Entertainment,F,178375,41
9,31-Dec-19,Silver,Fuel,M,293827,21
397,28-Dec-21,Silver,Fuel,F,202775,50
397,07-Dec-20,Gold,Grocery,F,135734,73
127,25-Dec-21,Signature,Fuel,F,93307,45
9,19-Aug-20,Gold,Food,F,76515,55
72,15-Nov-21,Signature,Medical,M,265493,69
72,11-Jan-21,Gold,Medical,M,2852,39
9,30-Sep-21,Platinum,Grocery,F,34195,38
9,05-Nov-20,Gold,Entertainment,F,73014,36
72,29-Nov-21,Signature,Medical,F,264725,47
397,10-Mar-20,Signature,Grocery,M,244839,83
9,28-Aug-19,Gold,Grocery,F,53266,28
127,02-Sep-20,Silver,Entertainment,F,269474,49
127,08-Apr-20,Platinum,Medical,M,110829,42
397,14-May-21,Silver,Grocery,F,133809,34
397,28-Jun-22,Signature,Fuel,M,12306,77
397,09-Aug-20,Platinum,Entertainment,M,80450,33
9,10-Apr-22,Silver,Entertainment,F,182220,41
72,04-May-22,Silver,Fuel,M,140648,57
72,17-Apr-21,Gold,Fuel,F,220939,32
9,13-Sep-21,Platinum,Food,M,85678,54
127,05-Oct-19,Platinum,Food,M,298059,28
72,09-Mar-22,Silver,Entertainment,F,90609,62
127,21-Jan-21,Gold,Grocery,M,216920,71
127,11-Jan-22,Silver,Grocery,F,135471,72
9,19-Dec-21,Platinum,Entertainment,F,263028,28
9,02-Jan-21,Silver,Medical,F,48726,17
127,24-Mar-20,Gold,Fuel,M,114384,15
9,25-Jul-20,Silver,Medical,M,241032,52
127,04-Dec-19,Silver,Grocery,M,62831,51
127,15-Dec-21,Gold,Fuel,F,78225,41
9,07-Nov-21,Platinum,Food,M,26272,38
397,12-Oct-19,Platinum,Grocery,F,236574,57
72,25-Apr-20,Gold,Food,F,52755,21
397,12-Sep-19,Signature,Entertainment,F,228191,68
397,09-Oct-19,Platinum,Grocery,M,276244,74
127,09-Nov-21,Silver,Food,F,222180,37
127,04-May-22,Silver,Grocery,M,23392,20
127,13-Apr-22,Platinum,Entertainment,M,238698,85
9,19-Aug-20,Gold,Grocery,M,60348,66
9,12-Aug-20,Platinum,Medical,F,255979,40
397,12-Feb-20,Gold,Grocery,F,166315,77
72,09-Aug-20,Gold,Fuel,M,146473,39
9,13-May-22,Signature,Grocery,F,177640,63
72,19-Nov-21,Platinum,Food,M,175856,41
127,12-Mar-21,Gold,Grocery,M,254992,54
9,27-Oct-20,Gold,Food,F,108893,16
72,11-Dec-21,Signature,Entertainment,F,113909,38
397,07-Jul-20,Signature,Fuel,F,145297,69
9,02-Aug-20,Gold,Entertainment,M,290733,20
72,02-Feb-22,Silver,Food,M,37191,34
72,12-Jun-20,Silver,Fuel,F,141302,53
397,10-Jul-22,Gold,Food,M,181826,70
127,06-Apr-20,Gold,Entertainment,F,175399,32
72,29-Oct-21,Platinum,Entertainment,M,178733,24
72,26-Jan-20,Silver,Entertainment,F,272183,60
397,23-May-20,Silver,Food,F,87761,26
397,27-Oct-20,Silver,Food,F,242330,46
72,23-Nov-21,Gold,Entertainment,M,160229,88
127,17-Nov-20,Signature,Grocery,M,131098,23
9,27-Feb-20,Platinum,Food,M,244001,40
127,10-Nov-21,Gold,Medical,F,71323,52
397,19-Feb-22,Gold,Food,M,164379,31
127,12-Apr-22,Signature,Grocery,F,141002,64
72,17-Jul-20,Gold,Fuel,F,59639,82
72,04-Jan-21,Silver,Grocery,F,32334,60
9,30-Sep-21,Gold,Food,F,122732,55
397,16-May-20,Signature,Entertainment,F,254495,87
397,04-Feb-21,Silver,Fuel,F,250289,80
127,05-May-21,Signature,Medical,M,206408,52
72,07-Jul-21,Signature,Food,M,58004,49
397,03-Jul-22,Signature,Medical,M,194875,70
397,25-Mar-22,Gold,Medical,F,175913,73
72,12-Jan-21,Gold,Grocery,F,8078,46
9,23-Feb-21,Gold,Entertainment,F,157862,31
397,23-Jun-22,Silver,Food,F,104621,19
397,27-Jan-22,Silver,Grocery,M,104600,74
9,06-Mar-22,Gold,Entertainment,F,61139,45
9,01-Jan-22,Gold,Medical,F,237186,88
72,15-Jun-20,Signature,Food,F,180296,49
9,26-Feb-22,Silver,Food,F,268989,80
397,27-Oct-21,Gold,Food,M,122680,74
397,15-Mar-22,Silver,Medical,F,285316,64
397,23-Nov-21,Platinum,Medical,M,114366,25
397,12-Jul-21,Signature,Entertainment,M,49233,77
72,05-Apr-20,Silver,Grocery,M,184766,72
397,12-Apr-21,Gold,Fuel,M,52872,69
9,15-Aug-20,Gold,Food,F,93977,20
397,26-Apr-21,Platinum,Grocery,F,291442,30
9,15-Apr-21,Signature,Food,M,298591,67
9,28-Jul-19,Platinum,Entertainment,M,295628,83
9,25-Dec-20,Gold,Medical,M,128275,75
72,18-Apr-21,Signature,Entertainment,M,284371,18
397,31-Oct-19,Gold,Grocery,M,187169,79
72,14-Jul-22,Gold,Fuel,M,8782,86
397,27-Mar-22,Platinum,Entertainment,M,185121,28
9,22-Sep-21,Silver,Fuel,M,233134,88
397,26-Aug-19,Platinum,Medical,F,45708,40
9,07-Mar-21,Gold,Grocery,M,207501,81
127,17-Aug-20,Silver,Grocery,F,127848,66
72,24-Sep-20,Platinum,Grocery,F,205266,30
127,10-May-21,Silver,Grocery,F,59929,57
72,11-Jul-21,Gold,Medical,M,225828,82
9,01-Jun-22,Platinum,Food,F,111019,34
9,26-Jul-19,Silver,Medical,M,134601,40
127,19-Apr-21,Platinum,Medical,M,228229,57
9,16-Oct-19,Silver,Grocery,F,18165,25
9,31-Oct-20,Signature,Entertainment,F,274703,50
397,18-May-22,Silver,Entertainment,M,109034,68
127,06-Jan-21,Silver,Food,F,3792,41
72,09-Nov-21,Signature,Fuel,F,160094,80
397,19-Oct-21,Platinum,Entertainment,F,149088,24
9,09-Jul-22,Platinum,Medical,F,146321,19
397,02-Jan-20,Gold,Fuel,M,66439,29
72,12-Nov-19,Gold,Medical,F,88843,52
127,19-Sep-19,Platinum,Grocery,M,199805,40
397,28-Jan-20,Platinum,Entertainment,F,226774,82
127,14-Nov-19,Signature,Grocery,M,225590,76
127,05-Sep-21,Signature,Entertainment,F,176308,30
9,08-Apr-20,Silver,Food,F,130685,15
72,07-Sep-21,Signature,Medical,M,182264,38
72,01-Sep-20,Platinum,Medical,F,73189,50
9,04-Jun-20,Platinum,Entertainment,M,12593,23
9,28-Sep-19,Platinum,Food,M,39507,78
9,25-Jan-21,Signature,Entertainment,M,194407,64
9,10-Jul-22,Signature,Entertainment,M,53428,83
72,20-Feb-22,Signature,Entertainment,F,56978,55
127,26-Nov-19,Signature,Grocery,M,242519,42
127,17-Feb-20,Signature,Fuel,M,80582,32
9,02-May-22,Silver,Food,M,281240,79
397,21-May-22,Platinum,Entertainment,F,154724,49
127,10-Dec-19,Platinum,Medical,M,84647,31
9,25-Apr-20,Signature,Food,F,40895,70
397,09-Feb-21,Silver,Fuel,M,204457,51
72,12-Jan-21,Platinum,Grocery,F,240690,77
9,18-Dec-20,Gold,Food,M,31313,37
9,28-Nov-21,Signature,Food,F,262063,67
397,10-Dec-21,Platinum,Food,M,138568,38
72,15-Jul-20,Platinum,Medical,F,119409,57
72,24-Aug-19,Signature,Medical,M,187664,21
397,20-Jun-22,Gold,Food,F,5526,67
9,17-Mar-22,Platinum,Food,F,176911,76
9,21-Jan-22,Signature,Food,F,266835,32
9,12-Dec-19,Silver,Food,M,247605,56
9,21-Jun-21,Gold,Food,F,154300,59
397,23-Jan-21,Signature,Medical,M,187711,47
72,09-Apr-22,Silver,Grocery,M,14194,83
72,20-Mar-21,Signature,Entertainment,M,259303,68
127,12-Feb-20,Signature,Entertainment,F,218932,32
397,12-May-22,Signature,Entertainment,M,223996,71
397,08-Dec-20,Platinum,Medical,M,283734,40
9,01-Jun-20,Gold,Entertainment,F,50164,63
9,22-May-21,Silver,Grocery,F,16989,78
9,04-Jul-22,Signature,Fuel,F,4700,48
397,02-Oct-20,Signature,Entertainment,F,199224,47
127,04-Feb-20,Silver,Food,M,197072,35
9,27-May-22,Signature,Entertainment,M,241510,70
72,21-Apr-21,Silver,Entertainment,M,13787,77
127,08-Jan-21,Gold,Grocery,M,55633,18
397,29-Jan-22,Gold,Food,M,31560,86
127,13-Jul-20,Silver,Grocery,F,227588,50
397,15-Oct-21,Platinum,Food,F,104072,23
72,30-Dec-21,Silver,Medical,F,154210,70
9,06-Mar-21,Platinum,Grocery,M,194502,73
127,04-Nov-19,Signature,Fuel,M,57714,73
127,08-Oct-20,Signature,Grocery,M,62412,62
72,16-Sep-19,Platinum,Food,F,113973,26
127,30-Sep-20,Gold,Grocery,F,257289,35
397,14-Apr-21,Gold,Fuel,M,205260,20
127,06-May-21,Signature,Fuel,M,246458,75
397,17-Sep-19,Platinum,Entertainment,F,246955,87
127,22-Jun-21,Signature,Grocery,M,62005,82
127,26-Jun-22,Silver,Medical,M,238402,16
127,20-Mar-20,Silver,Grocery,M,133735,73
9,18-Jun-20,Silver,Medical,M,151772,65
397,13-Oct-21,Platinum,Grocery,M,218419,89
72,12-May-21,Signature,Grocery,F,285136,31
9,04-Feb-20,Gold,Grocery,F,94856,39
397,27-Aug-21,Gold,Food,F,228983,49
72,18-Jun-21,Platinum,Grocery,M,93215,28
397,23-Mar-22,Platinum,Medical,M,90105,36
9,11-Apr-20,Signature,Medical,M,236711,67
72,24-Dec-20,Platinum,Food,F,106226,81
9,28-Jun-21,Gold,Entertainment,M,31363,29
72,31-Aug-21,Signature,Medical,F,174566,25
127,27-Apr-21,Gold,Entertainment,F,1061,46
9,02-May-22,Platinum,Food,F,115963,30
9,25-Apr-22,Silver,Food,M,80435,80
9,04-Feb-20,Silver,Entertainment,M,20431,66
9,28-Feb-22,Signature,Entertainment,M,28952,80
9,18-Jul-20,Silver,Entertainment,F,81245,42
397,02-Jun-22,Silver,Medical,M,266267,46
127,06-Apr-20,Platinum,Food,M,154538,88
9,14-Jun-21,Gold,Medical,F,34045,30
9,02-Jan-22,Gold,Grocery,F,7126,35
72,28-May-21,Silver,Food,M,111508,69
9,14-Sep-21,Signature,Entertainment,M,104315,67
397,04-Jun-22,Silver,Entertainment,M,51840,54
72,04-Jul-21,Platinum,Entertainment,F,84335,43
397,17-Nov-21,Signature,Grocery,M,287438,32
127,03-Jan-20,Signature,Entertainment,M,169764,35
72,29-Nov-20,Signature,Entertainment,F,172773,83
72,18-Apr-22,Signature,Grocery,F,156117,45
9,03-Sep-21,Signature,Grocery,F,116997,22
127,03-Nov-21,Gold,Grocery,F,216348,26
72,14-Apr-20,Platinum,Food,F,151324,66
72,30-Jul-19,Silver,Medical,M,273212,53
397,07-Jan-22,Signature,Grocery,M,127322,15
72,05-Nov-21,Signature,Entertainment,F,197210,78
397,17-Jul-22,Signature,Fuel,M,130428,40
72,03-Mar-22,Silver,Fuel,M,14582,59
127,02-Jun-22,Signature,Entertainment,F,55039,81
127,22-Jul-20,Silver,Grocery,M,27406,60
397,24-Nov-21,Signature,Fuel,M,254117,78
9,05-Sep-20,Silver,Fuel,M,194888,64
127,28-May-21,Signature,Medical,M,53081,28
397,09-Jun-20,Platinum,Food,F,38553,66
72,12-Dec-20,Platinum,Entertainment,M,199982,16
127,03-Sep-21,Gold,Grocery,M,295923,50
127,11-Oct-20,Gold,Fuel,F,6930,62
127,09-Sep-19,Signature,Fuel,F,74061,36
127,05-Oct-21,Signature,Fuel,F,277817,29
9,25-Mar-22,Platinum,Fuel,M,158727,24
9,03-Jun-22,Signature,Food,F,101712,83
9,25-Feb-20,Platinum,Medical,F,213600,83
9,14-Jan-20,Silver,Grocery,F,116416,28
72,07-Sep-19,Platinum,Food,F,154010,54
9,10-Apr-21,Gold,Grocery,F,271824,34
397,18-Mar-20,Signature,Food,F,63060,56
72,04-Sep-21,Signature,Medical,M,110342,56
9,24-Dec-21,Signature,Fuel,M,171039,21
127,11-Aug-19,Silver,Grocery,M,107439,52
127,02-May-22,Gold,Grocery,F,276444,59
72,06-Jan-20,Signature,Entertainment,F,67375,85
127,18-May-22,Signature,Fuel,F,116160,44
127,20-Jul-21,Silver,Entertainment,M,109690,86
397,20-Dec-21,Gold,Food,F,81903,71
72,07-Jun-20,Platinum,Grocery,F,28992,43
397,13-Jun-20,Signature,Grocery,F,250205,29
9,03-May-20,Signature,Entertainment,M,168245,86
127,11-Jun-21,Silver,Fuel,F,218227,21
9,19-Jan-21,Platinum,Food,M,57527,85
72,07-Jan-21,Signature,Fuel,M,111298,16
9,26-Oct-20,Silver,Entertainment,M,176173,51
397,23-Oct-19,Gold,Fuel,F,126120,88
127,22-Sep-21,Silver,Entertainment,M,199035,36
