ID,CLASSE,ETAB,SCOLFR,CHAMBRE,DEVOIRS,VACANCES,PARVENS,vitparent_corr,vitautre_corr,TEL,TRADS_PERE,TRADS_MERE,OCCUP,VAISSELLE,PARTICIPATION,EDUC,HEURE,HABITS,DORMIR,QUESTIONS,REPRENDRE,TELCOURS,RESEAUXSOCIAUX,TEMPSRS,USAGES,tempsetude_corr,ACTEXTRA,LOISIR_01,LOISIR_02,LOISIR_03,LOISIR_04,LOISIR_05,LOISIR_06,LOISIR_07,LOISIR_08,GENRE,type_etab
1147650570,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",450.0,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Un garçon,lycée
1316746199,2nde,Henri Bergson,Oui,Ça dépend,Oui,1 fois,Oui,Oui,,Oui,Pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Sans réponse,120.0,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Un garçon,lycée
28430647,2nde,Hélène Boucher,Oui,Non,Ça dépend,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Non,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Je ne les utilise pas,Sans réponse,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",480.0,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Une fille,lycée
2024736801,2nde,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Non,Pas d'accord,Pas d'accord,Le plus souvent mon père (ou tuteur),Jamais,"Oui, ils/elles participent autant",Non,Sans réponse,Oui,Sans réponse,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),90.0,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Un garçon,lycée
1148879215,1ère,Hélène Boucher,Oui,Non,Ça dépend,3 fois ou plus,Oui,Oui,,Oui,D'accord,Pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, tous les jours",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",360.0,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Un garçon,lycée
641062946,2nde,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Sans réponse,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",420.0,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Oui,Une fille,lycée
2032381763,Terminale,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,D'accord,Toujours ma mère (ou tutrice),Tous les jours,Je ne sais pas,Je ne sais pas,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",840.0,Oui,Non,Oui,Non,Non,Non,Oui,Non,Non,Un garçon,lycée
996727733,Terminale,Hélène Boucher,Oui,Oui,Non,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Jamais,Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",180.0,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Un garçon,lycée
351116662,2nde,Hélène Boucher,Oui,Non,Ça dépend,Sans réponse,Oui,Oui,,Oui,D'accord,D'accord,Sans réponse,Tous les jours,Je ne sais pas,Je ne sais pas,Sans réponse,Non,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Sans réponse,720.0,Sans réponse,Non,Non,Non,Oui,Non,Non,Non,Oui,Une fille,lycée
1972351547,1ère,Hélène Boucher,Oui,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Pas d'accord,Pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent",Jamais ou très rarement,"Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",,Non,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Une fille,lycée
1337766017,Terminale,Hélène Boucher,Oui,Oui,Ça dépend,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Ni d'accord ni pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),420.0,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Une fille,lycée
1905447286,1ère,Hélène Boucher,Oui,Non,Ça dépend,2 fois,Non,,Chez ton père (ou tuteur),Oui,Tout à fait d'accord,Pas d'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",600.0,Non,Non,Oui,Non,Non,Non,Oui,Oui,Non,Une fille,lycée
31222101,Terminale,Hélène Boucher,Oui,Non,Oui,1 fois,Oui,Oui,,Non,Pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",840.0,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Une fille,lycée
871079698,3ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Oui,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),360.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Une fille,collège
804863052,3ème,Miriam Makeba,Oui,Non,Oui,Jamais,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Je ne sais pas,Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),240.0,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Une fille,collège
1340670363,3ème,Miriam Makeba,Oui,Ça dépend,Ça dépend,Sans réponse,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Quelqu'un d'autre,Rarement,"Oui, ils/elles participent autant",Non,Je n'ai pas le droit de sortir,Oui,Sans réponse,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Un garçon,collège
1864771221,3ème,Miriam Makeba,Oui,Ça dépend,Oui,Sans réponse,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Pas d'heure limite de sortie,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),60.0,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Un garçon,collège
1786674528,3ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",95.0,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Une fille,collège
789426037,3ème,Miriam Makeba,Oui,Non,Oui,Jamais,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),90.0,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Une fille,collège
131503701,3ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Sans réponse,Ni d'accord ni pas d'accord,Toujours ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Oui,Sans réponse,"Oui, de temps en temps","Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Sans réponse,120.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
1291646766,3ème,Miriam Makeba,Oui,Non,Oui,2 fois,Sans réponse,Oui,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Oui,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, tous les jours","Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",45.0,Sans réponse,Non,Non,Oui,Non,Non,Non,Oui,Oui,Un garçon,collège
2092215309,2nde,Henri Bergson,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),60.0,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Un garçon,lycée
348446672,3ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Oui,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Sans réponse,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),120.0,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Une fille,collège
114326108,3ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Oui,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",180.0,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Une fille,collège
2031452564,3ème,Miriam Makeba,Oui,Non,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Ni d'accord ni pas d'accord,Toujours ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Oui,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",205.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
1630290210,3ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Oui,Sans réponse,,Oui,Sans réponse,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Oui,Sans réponse,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),270.0,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,collège
283165595,3ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Oui,Pas d'heure limite de sortie,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps","Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",61.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
579019554,3ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Je ne sais pas,Avant le dernier métro/bus,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Sans réponse,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),45.0,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Un garçon,collège
973693451,3ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Une fille,collège
2077932281,5ème,Miriam Makeba,Oui,Oui,Non,1 fois,Oui,Oui,,Non,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Oui, ils/elles participent autant",Oui,Avant le dernier métro/bus,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent","Oui, tous les jours","Oui, tout le temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",0.0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Un garçon,collège
2096474841,3ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Je ne les utilise pas,Ne rien changer à ton utilisation ?,Sans réponse,60.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Une fille,collège
1853011984,5ème,Miriam Makeba,Oui,Oui,Ça dépend,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Je ne sais pas,Je n'ai pas le droit de sortir,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Une fille,collège
1603542145,5ème,Miriam Makeba,Oui,Ça dépend,Ça dépend,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Non,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Toujours ma mère (ou tutrice),Fréquemment,"Non, les garçons font plus",Oui,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",630.0,Sans réponse,Non,Oui,Non,Oui,Non,Non,Non,Non,Un garçon,collège
1172108086,5ème,Miriam Makeba,Oui,Non,Ça dépend,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,D'accord,D'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Sans réponse,Seulement si c'est une personne du même genre que moi,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),20.0,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Une fille,collège
188359152,5ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Oui,Avant le dîner,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",620.0,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Un garçon,collège
1307416407,5ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Non, les filles font plus",Non,Je n'ai pas le droit de sortir,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Une fille,collège
